country,isocode,year,POP,XRAT,Currency_Unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdptt,grgdpch,grgdpl2,grtgdp,grda
Cuba,CUB,1996,10890.847,1,Cuban Peso,0.427137265,58568.99418,5377.818105,7173.733618,7260.8409,73.33889849,24.53234996,3.343004635,42.71372652,52.69471007,39.89170943,30.65677487,203.1191388,32.62541472,18.61241884,24.82801243,6373.289334,6420.624797,6376.39231,74.80427084,25.54288349,3.209330979,24.09992111,7184.152093,15019.67436,15123.86455,6502.330094,3.807580546,5.971008937,6.394698487,6.469160389
Cuba,CUB,1997,10928.837,1,Cuban Peso,0.415930378,60982.56179,5579.968097,7076.100608,7209.873759,73.27314227,25.2090257,3.408324527,41.59303784,50.43827534,39.81390518,29.39235263,182.4888096,32.75680577,18.37659012,23.30382509,6505.835283,6581.996415,6509.581758,74.71053844,25.63131789,3.371215457,22.78365192,7331.994738,15334.07976,15504.66094,6602.890765,2.088790054,2.513332002,2.87092416,2.651800305
Cuba,CUB,1998,10973.762,1,Cuban Peso,0.418441677,61506.06267,5604.829289,6871.761456,7057.105801,74.70927641,25.02229848,2.965613408,41.84416769,50.6065923,40.55735056,30.744176,186.2905872,32.5041672,17.68808102,21.68634709,6564.001245,6570.640362,6566.936009,74.98767884,25.35163248,2.963576432,23.210622,7389.114726,15489.20208,15497.9394,6585.133449,0.881074285,-0.172532045,0.237827172,-0.529353884
Cuba,CUB,1999,11025.94,1,Cuban Peso,0.429886891,65982.23993,5984.273443,7134.16589,7275.547863,74.10570869,25.05176396,2.824286325,42.98868913,50.83813481,41.6066258,32.97196535,180.464212,31.86861226,17.95366757,21.40350771,6931.235313,6913.700765,6934.24456,74.29588141,25.11250261,2.805680867,23.38357395,7792.704785,16365.79204,16317.30579,6940.700231,5.593301809,5.221110653,5.721415572,4.121152861
Cuba,CUB,2000,11071.849,1,Cuban Peso,0.443019359,68994.27615,6231.504435,7506.388332,7655.770319,73.93892652,24.93994644,3.111191769,44.30193591,52.03953628,42.33902316,34.901966,178.0629501,31.07558121,17.76350229,21.39768137,7193.683776,7221.558465,7196.916004,72.85727911,24.81281853,2.997741122,23.83926131,8073.489672,17015.77321,17074.03574,7092.472458,3.788032593,4.452864097,4.887777269,2.864485586
Cuba,CUB,2001,11103.821,1,Cuban Peso,0.433298414,73118.89218,6585.020794,7671.409385,7835.45698,74.37760761,24.76643859,2.99438219,43.32984138,50.28121192,41.33028246,35.8320422,165.8994235,29.36245159,18.34362242,21.36993057,7432.742569,7446.052874,7436.01377,72.98647223,24.70060249,2.915865449,22.15990204,8325.592641,17598.45092,17622.20998,7319.780144,3.322225323,3.108669839,3.406415084,3.043732406
Cuba,CUB,2002,11131.594,1,Cuban Peso,0.437551837,76769.18977,6896.513632,7634.709405,7736.674938,73.54982831,25.1860927,2.599631237,43.75518369,49.57539289,41.57242428,39.25910053,154.7865654,24.72931335,18.74244451,20.74861662,7623.557764,7554.728406,7626.184756,72.64962785,24.99651392,2.530324491,20.34496824,8522.550173,18053.1003,17883.94512,7543.535806,2.557431877,1.459505235,1.713276872,1.032104024
Cuba,CUB,2003,11167.179,1,Cuban Peso,0.424571547,84558.42185,7572.048576,8430.211397,8475.11912,73.23398246,25.17865056,2.120066829,42.45715473,48.91398313,40.50379264,37.62833264,170.2966712,26.58720763,19.82438535,22.07114199,8016.723626,7857.815999,8018.965938,73.24755088,25.37906232,2.167380926,21.01772091,8939.102379,19014.71234,18632.59078,8040.076739,5.150428347,4.011892642,4.344393378,4.668055397
Cuba,CUB,2004,11195.182,1,Cuban Peso,0.419330717,91105.65589,8137.934326,9052.98823,9000.878665,71.14705051,25.94938619,2.32795706,41.93307169,47.94505874,39.48449644,37.93246224,158.5411444,31.3110875,20.21382782,22.48673165,8366.491481,8234.695816,8367.760167,71.58232792,26.3381902,2.350832512,23.28223588,9300.882749,19835.73269,19520.30433,8434.848474,4.349616052,4.796241315,5.059030077,4.240754578
Cuba,CUB,2005,11198.439,1,Cuban Peso,0.425554255,100206.4943,8948.255586,10348.42572,10139.58363,67.89368399,27.16637078,2.921840362,42.55542546,48.75774576,40.30244126,34.85791702,156.9227473,39.36257278,21.06344791,24.3593317,8948.255586,8948.255586,8948.255586,67.89368399,27.16637078,2.921840362,29.70700633,9915.726668,20968.60905,20968.60905,8948.255586,6.937285576,8.665283887,8.69689774,6.179574227
Cuba,CUB,2006,11179.829,1,Cuban Peso,0.451695469,116766.0595,10444.35112,12069.43589,12047.78635,70.51486843,26.00678866,3.298967955,45.16954688,51.93394765,42.80509195,36.83718606,160.5887783,37.187516,23.42267714,27.06711953,10048.28952,10151.58468,10048.28952,71.23956433,26.01307681,3.283714509,29.2094014,11101.24315,23238.00507,23476.88884,10120.46092,12.29327801,13.44763879,13.2591071,16.39898369
Cuba,CUB,2007,11160.137,1,Cuban Peso,0.454068261,129063.8545,11564.71954,12788.22526,12511.16745,67.52573477,27.17079065,3.136967544,45.40682614,51.27097212,42.95604372,38.8213494,147.4056595,37.96767445,24.98003069,27.62282805,10741.29096,10810.83471,10742.65048,68.49495709,26.84979839,3.150396822,29.07341928,11839.08713,24208.69714,24362.35116,10801.60884,6.910240392,6.494060392,6.306483191,4.347815429
Cuba,CUB,2008,11134.892,1,Cuban Peso,0.473998157,128283.8322,11520.88698,14032.1814,14400.74472,69.70501406,28.93766028,3.983883241,47.39981567,56.0367655,42.6867604,42.85529052,176.6203983,44.91722075,24.66150134,30.03715436,10902.31619,11165.16469,10905.95044,66.78701356,27.19018763,3.793261179,31.4597207,11996.24872,24224.02286,24799.78304,10360.8684,1.520108584,3.277545004,3.043924071,2.562623846
Cuba,CUB,2009,11109.721,1,Cuban Peso,0.454243947,137103.643,12340.87184,14102.22989,13774.48043,66.49845358,28.32350582,2.853943921,45.42439473,51.82624948,41.95328559,40.47308249,164.2046538,32.84295543,27.32860503,31.22909594,11310.77982,11293.49054,11314.6789,65.16079981,26.72226171,2.789859222,28.56625249,12425.23173,24339.61417,24294.03474,10958.68039,3.747756489,1.149341293,0.920687969,-2.116234557
Cuba,CUB,2010,11098.415,1,Cuban Peso,0.453739059,141535.9977,12752.8118,14974.01238,14901.69148,67.80974066,28.40298108,3.304302185,45.37390589,52.09241726,41.94859529,39.74036678,161.7832808,38.57595572,27.38502063,32.15476276,11508.67466,11618.93561,11510.84651,66.81872866,26.91877085,3.240605049,29.68645905,12620.26044,24596.68486,24827.65253,11216.26648,1.733744374,2.881704889,2.77700554,5.427008978
Cyprus,CYP,1950,494,0.610215069,Euro,0.413208952,178.7294856,361.8005781,411.5928362,441.8150363,58.4506293,13.59550648,35.29660625,67.71529797,77.40839077,102.3437894,23.35727871,31.68946327,57.13990331,18.68895094,21.26098958,2595.524817,2609.590533,2655.811354,55.57551517,12.72942616,33.37802098,32.93963072,3219.309577,6635.932419,6520.442949,2407.496363,,,,
Cyprus,CYP,1951,502.52,0.610215069,Euro,0.452351652,198.1810308,394.3744145,459.9229694,502.2581794,59.82213599,11.3306343,38.05207766,74.12987249,85.68300692,114.5300405,26.65534786,30.99230194,70.00080757,17.89009228,20.86358562,2618.406899,2605.041313,2681.315295,58.35396948,11.42276796,36.32274697,33.19347122,3249.046929,6723.712726,6532.446765,2472.365409,0.960306953,-0.17432697,1.547362775,4.201543834
Cyprus,CYP,1952,509.053,0.610385607,Euro,0.469656799,225.1514529,442.2947176,512.8625262,545.3762468,58.6188577,11.13489922,36.58589921,76.94427807,87.01388426,115.6653202,28.22551823,33.88251106,57.5010327,19.27602151,22.35149707,2851.323314,2841.634262,2919.233225,58.08342701,11.69912888,36.03324062,30.75846259,3536.059218,7361.524587,7165.840778,2785.891002,8.873179908,9.082118879,10.50023852,8.778758817
Cyprus,CYP,1953,516.602,0.610215069,Euro,0.456556871,254.0236372,491.720197,578.4574201,618.5312754,57.41379521,10.90107805,38.61283721,74.81900972,85.83237184,115.9621085,28.21152293,31.49342872,51.88912678,20.68664163,24.33567184,3124.577601,3093.221389,3201.657981,57.03911825,11.25197032,39.02986888,30.19044027,3876.755099,8108.526253,7833.899494,3068.76562,9.674621163,8.853606889,10.46785114,10.45762247
Cyprus,CYP,1954,525.17,0.610215069,Euro,0.441803047,279.6393722,532.474003,634.5394614,663.5875447,45.21683303,8.69338864,50.66759974,72.40120244,87.43712291,127.3217,31.26317632,33.3200995,60.14242033,22.86788351,27.25123556,3243.210541,3116.021426,3318.3242,46.37721622,8.969624381,51.33780849,32.11734319,4016.566819,8446.872219,7931.905756,3253.619429,3.643931349,0.737096859,2.407851997,0.326561762
Cyprus,CYP,1955,532.75,0.610385607,Euro,0.442321469,296.4595046,556.4702104,652.8527527,708.452595,44.15783415,9.475990297,54.88262005,72.46590735,88.51676939,129.930192,32.73424727,37.96070019,62.36943157,22.28578635,26.14576071,3359.554448,3218.140411,3440.204496,44.88588162,9.549041031,54.9237187,31.22049173,4162.586289,8801.880019,8233.721515,3289.003958,3.67294723,3.277223441,4.767867144,5.992837065
Cyprus,CYP,1956,539.339,0.610215069,Euro,0.43712832,358.2735197,664.282612,754.7705685,817.9760371,45.09885555,12.90997827,50.36529618,71.63512377,84.40009499,120.5976046,37.02402879,40.69812145,71.28423172,25.76812544,29.2782354,3794.279212,3729.136261,3884.58754,47.37859243,13.42713654,50.15996147,33.02194967,4714.4993,9988.130894,9588.431388,3791.715386,12.91734383,15.87860643,17.31178172,17.34317345
Cyprus,CYP,1957,549.97,0.610385607,Euro,0.435959848,376.0840755,683.8265279,779.8294575,884.6053277,46.04262828,17.78332408,49.60978917,71.42367753,86.33707684,124.8574058,39.49393144,40.59939765,73.33768842,25.65966683,29.26204709,4013.743986,4042.050702,4102.629735,45.59750535,17.42664905,46.25468033,32.19691137,4994.231074,10604.53954,10447.95393,3695.03058,5.613007646,8.391070179,10.52758444,6.496040303
Cyprus,CYP,1958,562.639,0.61021507,Euro,0.441169978,353.5020718,628.2928695,702.5056988,754.3887823,48.78025102,21.65724471,36.94793667,72.29745696,83.10119389,115.0031497,38.34528186,39.93841275,74.72338853,23.55040884,26.33214098,3522.459111,3660.993052,3579.580666,49.26122515,20.93513049,35.62493345,36.49295808,4370.771541,9289.834319,9501.118167,3391.737727,-12.74911711,-9.427334737,-7.340920758,-12.42352147
Cyprus,CYP,1959,572.306,0.61021507,Euro,0.43098243,383.4133978,669.944746,749.3534556,820.9878364,49.85523975,21.10866302,38.59558885,70.62795582,81.84248814,113.2974713,37.88475076,38.59855438,77.88926909,23.65455708,26.45833734,3678.735808,3801.468294,3738.082939,50.60645534,19.96820609,36.63093032,39.56996709,4578.239965,9755.223251,9920.639133,3494.65723,4.42795646,3.837080272,5.621160393,5.186110552
Cyprus,CYP,1960,578.961,0.61021507,Euro,0.450982265,361.8497192,624.9984354,714.653191,761.0408359,55.88399637,13.9601019,36.64683264,73.90546167,83.39731557,112.1782125,35.83775097,33.8435538,78.44941884,21.57892149,24.67437394,3321.076039,3340.180171,3357.362299,57.6801157,13.56165217,35.59007633,49.58735241,4124.540202,8801.91384,8756.867878,3271.785588,-10.18491687,-12.13447246,-11.11273743,-12.28247356
Cyprus,CYP,1961,585.326,0.61021507,Euro,0.450113333,398.1303309,680.1856246,779.2756008,823.1651748,53.47178798,12.70120777,39.45910333,73.76306395,83.2787359,113.3199074,34.18772304,35.98729284,75.36472992,23.10588011,26.47196288,3589.651128,3567.94561,3633.834879,54.88457351,12.122835,39.03133382,47.42245882,4461.630125,9492.209568,9320.095323,3548.94478,8.234815167,6.818956709,7.993306379,6.10149017
Cyprus,CYP,1962,583.199,0.61021507,Euro,0.437386481,459.4855122,787.8708849,897.1111425,957.7490349,49.47205418,11.65059772,45.63658779,71.67743012,82.40529794,114.6397285,35.34048923,37.66207368,76.21428574,25.27597397,28.78055062,4078.677827,3995.443914,4134.769446,51.34346363,11.12409356,45.436347,45.78787925,5065.395487,10761.73655,10399.10819,4049.396659,13.78528698,11.98163733,11.57471034,14.08569082
Cyprus,CYP,1963,590.188,0.61021507,Euro,0.435393418,482.0645513,816.7982935,923.7422876,990.1451278,52.62254404,11.45641853,43.10949694,71.35081372,80.86011703,110.0386268,35.4373939,37.02079159,76.99760336,25.19651357,28.4955114,4189.765915,4120.042727,4242.409638,54.42185142,11.07871888,42.82930047,48.60874044,5179.268354,11002.16745,10684.82392,4161.056033,2.603293697,3.118522399,4.354284726,3.502372896
Cyprus,CYP,1964,595.06,0.61021507,Euro,0.442106564,433.5111869,728.5167662,827.2959911,867.8767825,55.11355992,13.14487086,36.64680167,72.45094164,81.32954141,108.9660164,39.78256356,31.9177881,69.90871953,21.18629463,24.05893375,3648.228707,3647.282518,3689.122905,57.64928225,12.55577072,36.52553162,46.78373989,4485.545098,9532.986724,9424.867841,3664.254386,-13.04180362,-11.47464335,-10.74386682,-12.893475
Cyprus,CYP,1965,600.044,0.61021507,Euro,0.448241429,540.5033202,900.7728103,1016.428474,1045.715219,50.44184347,10.36583067,42.07366437,73.45630262,82.36299731,111.9857382,43.37289291,36.00953737,73.10261576,24.42831542,27.56481444,4424.226775,4324.305851,4476.74496,52.70292176,9.73965705,42.75750088,49.86408286,5420.793905,11526.9395,11134.4319,4493.79925,21.34984591,18.56240445,19.5554388,16.9937961
Cyprus,CYP,1966,604.935,0.61021507,Euro,0.436194205,605.8957169,1001.588133,1125.206429,1137.469091,52.25093019,9.074948671,39.76393549,71.48204407,78.76941051,105.182279,42.71250378,34.23096313,76.16386559,25.05792411,28.15063039,4657.638722,4539.963914,4704.933084,56.16809067,8.650149787,41.25017228,52.63993579,5674.079866,12071.36689,11648.10829,4875.965574,5.097188373,4.987114018,5.84287122,5.889717687
Cyprus,CYP,1967,610.04,0.618690243,Euro,0.43831521,690.1837641,1131.374605,1257.067079,1274.634884,53.75462758,7.847314433,39.7955812,70.845664,77.00741361,101.0104754,45.14420973,35.68489122,74.75981905,27.11874531,30.13156014,5148.62683,4993.209434,5192.980437,57.40208013,7.479815855,40.98124262,52.92604496,6237.340298,13276.28376,12765.55268,5362.444277,10.37309871,9.983460857,10.91160284,9.797019417
Cyprus,CYP,1968,615.664,0.711917861,Euro,0.433694488,760.0451797,1234.512948,1361.550451,1386.709382,55.57700889,7.511806171,38.75899979,60.91917511,65.69106234,84.90325872,41.38000708,30.86472279,82.2547486,27.37966016,30.19716292,5380.580411,5215.626878,5422.017907,59.81920259,7.10857346,40.16795331,58.39987258,6486.330655,13812.84354,13287.05276,5641.782333,4.410520575,4.454398447,5.417370607,5.709785469
Cyprus,CYP,1969,621.502,0.711917861,Euro,0.428665513,883.1739318,1421.03152,1559.680364,1613.931594,53.61531021,7.027067609,42.83597781,60.21277684,65.52957655,85.62975595,43.92399934,32.02283515,84.36512594,29.37634444,32.24256954,5945.732426,5713.982213,5994.826101,57.37512625,6.550923635,43.94503371,57.71301863,7142.874806,15218.31134,14505.36827,6166.658257,10.56448363,9.55504194,10.5938916,10.44334102
Cyprus,CYP,1970,627.455,0.711917836,Euro,0.461415466,952.7714718,1518.469806,1651.629048,1743.657809,56.60061813,6.52409562,42.44728571,64.8130224,69.23349987,88.24834395,49.02697359,37.36712531,81.20253983,30.22477994,32.87528295,5958.583583,5721.522588,6007.371396,60.01967906,6.70260673,44.88687433,59.18032251,7129.055304,15196.63648,14473.53479,6259.645534,0.209268699,0.131963574,1.091068419,3.741333228
Cyprus,CYP,1971,633.419,0.701774893,Euro,0.463305689,1092.991497,1725.542646,1864.28072,1940.035342,57.3066301,6.198605892,40.5582412,66.01913151,69.70043201,87.31365251,53.87060076,38.71808835,79.40460276,32.05684082,34.6342934,6497.771612,6249.453837,6548.962175,60.22439404,6.273050835,42.60303256,58.91215481,7741.022167,16372.93776,15624.14257,6785.507006,9.015436919,9.227111151,10.26532185,6.666152721
Cyprus,CYP,1972,640.724,0.655372303,Euro,0.471909532,1219.051249,1902.615243,2032.386041,2109.462737,58.7013616,6.182292084,38.9087703,72.00632827,75.27245629,92.42970768,60.19389014,43.88939982,80.88674592,32.50505538,34.72211267,6753.881064,6516.351011,6807.795474,62.76254196,6.422618162,41.04192518,62.38003251,8016.202311,16823.29907,16103.08686,7151.248635,3.952279652,4.270727979,5.47324585,5.35456483
Cyprus,CYP,1973,649.171,0.597925934,Euro,0.487548041,1315.540822,2026.493515,2076.16624,2273.252979,63.18258632,6.67170523,39.63852917,81.53987208,83.34897443,95.54978095,68.51958536,62.32252843,88.41215451,31.27974804,32.04646666,6816.607062,6594.844138,6872.294836,67.64690926,7.001453534,40.98545807,69.62175104,8061.90225,16788.62083,16110.82475,7188.310906,0.947433893,1.20455647,2.538789132,6.291928598
Cyprus,CYP,1974,656.814,0.623114491,Euro,0.539592776,1092.381013,1663.151232,1721.146103,1984.650398,70.96641819,9.528300132,34.81509726,86.5960884,87.8044872,100.3460431,66.74828579,65.87825157,91.19982313,23.87752424,24.71014482,5433.204954,5371.229735,5466.972952,70.87709781,9.239724903,33.84788961,65.03912513,6389.456202,13204.60611,12973.35355,5341.884689,-20.44909186,-18.55410648,-17.5952051,-19.98004115
Cyprus,CYP,1975,626.503,0.630315447,Euro,0.512286337,962.7345212,1536.679826,1598.434762,1864.828914,74.10744517,11.85939638,30.6990968,81.27459652,82.29035065,93.79850735,62.66708984,60.57698096,88.27359278,20.39551058,21.21515005,4638.546898,4663.309105,4665.044289,73.33366521,11.4951529,29.6086114,58.10310955,5431.932881,11141.79148,11137.64724,4510.443185,-14.66860492,-13.17986132,-17.18648302,-13.00114487
Cyprus,CYP,1976,614.927,0.701373531,Euro,0.491953803,1281.252084,2083.584042,2147.61283,2334.378794,66.97543401,10.9310406,30.78997021,70.14148396,70.63397593,79.58791525,54.80744969,55.78932542,109.8091097,25.05586971,25.8258396,5688.089496,5703.245499,5722.562604,69.37164185,11.25781138,30.68485208,73.69965928,6638.269392,13516.51552,13470.88911,5805.201166,22.66898768,22.30039593,20.0406312,19.01027601
Cyprus,CYP,1977,615.358,0.697317115,Euro,0.490625453,1612.398075,2620.260198,2695.520452,3109.688853,66.24486028,9.490547118,39.62965508,70.35901491,71.27127805,80.87448835,54.82860794,57.64799221,113.8133578,28.59695973,29.41833405,7005.91383,6877.106645,7068.019921,65.39132521,9.233947307,38.41237105,74.9459499,8168.736544,16512.00904,16066.00553,6842.094443,23.51144777,20.58233591,20.66685161,22.74683905
Cyprus,CYP,1978,618.672,0.638184138,Euro,0.49560827,1894.664815,3062.470606,3133.328688,3651.513811,65.9852566,8.581926382,41.97066461,77.65913313,78.61461939,88.53066893,63.08237104,64.64096485,104.4515821,29.88266813,30.57408001,7746.446713,7556.064232,7815.408043,64.59051502,8.216388243,39.43794185,71.35963042,9001.895632,18060.66073,17461.34198,7448.957653,10.57422207,9.872721511,10.46443918,9.166173527
Cyprus,CYP,1979,623.537,0.605603297,Euro,0.496183425,2280.191873,3656.866991,3719.211236,4297.64146,63.20000719,8.058714305,44.29377574,81.93208789,82.95885463,92.63830748,71.58709814,69.39532128,111.1387042,32.28794722,32.83840959,8441.705941,8187.212887,8525.004454,62.20648305,7.825372837,41.92250285,76.93100723,9791.929584,19489.79029,18717.53418,8178.928518,9.07945441,8.352875723,9.204921298,8.13394737
Cyprus,CYP,1980,630.269,0.603224621,Euro,0.508386232,2681.160127,4253.993337,4316.537691,4936.435804,62.89619373,8.349288413,43.115521,84.27809715,85.21329048,94.45655768,76.059775,71.75020019,111.2816665,34.92601095,35.43951076,8949.564094,8698.241771,9035.243603,61.502224,7.91483421,40.85483492,77.46813651,10357.37825,20437.73028,19675.43179,8631.477398,5.985206842,6.241793038,7.388829623,4.579708901
Cyprus,CYP,1981,638.047,0.720057202,Euro,0.524873737,3010.794395,4718.765851,4787.871452,5238.046445,62.47372215,8.80959529,38.11908607,72.89333896,73.3745271,80.47302315,66.31196558,62.37566579,116.1371254,34.88723057,35.3981487,9005.322875,8831.699102,9081.889889,61.7401562,8.348553076,36.42406,81.77662909,10398.70006,20631.06402,20062.71292,8765.078742,0.516270374,1.534302388,2.787313093,-2.072636097
Cyprus,CYP,1982,645.323,0.812245027,Euro,0.534564367,3410.75433,5285.344439,5357.676456,5879.615702,64.28324574,8.617292605,36.84135724,65.81319057,66.25612574,72.33925734,63.0362059,55.43251276,119.4157295,37.93495228,38.45410702,9387.840686,9212.678787,9463.258786,64.84105704,8.231675504,35.64414297,85.73647352,10830.38457,21392.86571,20826.39866,9297.393967,4.199223969,4.313775648,5.503322863,6.50666258
Cyprus,CYP,1983,656.496,0.899819181,Euro,0.548864879,3671.535674,5592.624591,5651.821344,6222.638319,66.58223721,8.689390266,34.82807208,60.99724153,61.32188749,66.16853869,59.47977906,51.77202865,119.0075441,37.28395035,37.67859311,9740.772722,9591.473223,9812.052121,65.83290859,8.284535842,33.6301356,86.67315265,11235.12206,22205.75417,21706.55984,9530.824835,3.685763463,4.111664425,5.914234032,3.141681297
Cyprus,CYP,1984,667.97,1.005316929,Euro,0.560273776,4242.595056,6351.47545,6397.544146,6953.347459,62.2870693,7.997867208,38.40282398,55.73105958,56.12760022,60.87216095,54.94762261,47.73746981,126.4272591,38.40113,38.67966213,10435.35852,10190.88647,10520.12044,63.08186514,7.891402749,37.75200232,92.06727522,12051.61995,24005.23803,23253.97859,10445.05571,7.216312192,6.249438723,8.106428042,7.299840984
Cyprus,CYP,1985,679.224,1.04660777,Euro,0.576089934,4521.802202,6657.306282,6699.082948,7157.38437,63.35576236,8.062342817,35.42315095,55.04353685,55.38355239,59.88939322,54.27940207,46.68323024,112.9863706,37.84873175,38.08624431,10643.65898,10448.06731,10720.65162,64.29214541,7.889472308,34.45961939,86.12986738,12285.74444,24282.10956,23664.71034,10626.5577,1.906168102,2.52363566,4.250960234,0.482265731
Cyprus,CYP,1986,690.425,0.885300019,Euro,0.580665808,4821.855164,6983.894216,7022.452135,7064.424855,61.98371269,7.953449796,30.66053074,65.58972045,65.87640946,70.53055632,67.26119281,55.18035763,99.08841477,37.90057811,38.10982632,10704.99327,10581.81607,10768.32193,64.08384351,7.99459956,30.31846307,78.83485267,12344.12552,24040.523,23624.14442,10896.42972,0.444658791,1.280129167,2.950327403,-2.837606388
Cyprus,CYP,1987,701.618,0.822002316,Euro,0.572459385,5476.518128,7805.555342,7831.069461,7814.072457,60.2530523,9.292006088,30.23789584,69.64206477,70.05897244,75.33993382,70.21825632,58.10660041,102.4723345,40.24685163,40.37840704,11452.26912,11405.52557,11521.2196,63.38532095,9.410043756,29.68058466,82.41914674,13211.25029,25949.97158,25689.38659,11761.5318,6.991782657,7.784197854,9.531568715,7.848694211
